,season,round,circuit_id,date,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,date_of_birth,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points_after_race,constructor_wins_after_race,constructor_standings_pos_after_race,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time
1099,2016,16,sepang,2016-10-02,0,0,0,0,0,button,1980-01-19,British,mclaren,9,9,17.0,0.0,15.0,62.0,0,6,54.0,0.0,6.0,01:34.5
1100,2016,16,sepang,2016-10-02,0,0,0,0,0,jolyon_palmer,1991-01-20,British,renault,19,10,0.0,0.0,20.0,8.0,0,9,7.0,0.0,9.0,01:36.0
1101,2016,16,sepang,2016-10-02,0,0,0,0,0,sainz,1994-09-01,Spanish,toro_rosso,16,11,30.0,0.0,12.0,47.0,0,7,47.0,0.0,7.0,01:35.4
1102,2016,16,sepang,2016-10-02,0,0,0,0,0,ericsson,1990-09-02,Swedish,sauber,17,12,0.0,0.0,21.0,0.0,0,11,0.0,0.0,11.0,01:35.8
1103,2016,16,sepang,2016-10-02,0,0,0,0,0,massa,1981-04-25,Brazilian,williams,10,13,41.0,0.0,10.0,121.0,0,5,111.0,0.0,5.0,01:34.7
1104,2016,16,sepang,2016-10-02,0,0,0,0,0,kvyat,1994-04-26,Russian,toro_rosso,15,14,25.0,0.0,14.0,47.0,0,7,47.0,0.0,7.0,01:35.4
1105,2016,16,sepang,2016-10-02,0,0,0,0,0,wehrlein,1994-10-18,German,manor,21,15,1.0,0.0,17.0,1.0,0,10,1.0,0.0,10.0,01:36.6
1106,2016,16,sepang,2016-10-02,0,0,0,0,0,ocon,1996-09-17,French,manor,20,16,0.0,0.0,24.0,1.0,0,10,1.0,0.0,10.0,01:36.5
1107,2016,16,sepang,2016-10-02,0,0,0,0,0,nasr,1992-08-21,Brazilian,sauber,18,17,0.0,0.0,22.0,0.0,0,11,0.0,0.0,11.0,01:35.9
1108,2016,16,sepang,2016-10-02,0,0,0,0,0,hamilton,1985-01-07,British,mercedes,1,18,265.0,6.0,2.0,553.0,14,1,538.0,14.0,1.0,01:32.8
1109,2016,16,sepang,2016-10-02,0,0,0,0,0,gutierrez,1991-08-05,Mexican,haas,13,19,0.0,0.0,19.0,28.0,0,8,28.0,0.0,8.0,01:35.1
1110,2016,16,sepang,2016-10-02,0,0,0,0,0,kevin_magnussen,1992-10-05,Danish,renault,14,20,7.0,0.0,16.0,8.0,0,9,7.0,0.0,9.0,01:35.3
1111,2016,16,sepang,2016-10-02,0,0,0,0,0,grosjean,1986-04-17,French,haas,12,21,28.0,0.0,13.0,28.0,0,8,28.0,0.0,8.0,01:35.0
